user_id,username,email,password_hash,full_name,age,gender,city,state,preferred_categories,signup_date,is_admin,is_active
U00805,teresa9438,andreawelch@example.net,pbkdf2:sha256:923d1a5788724d0a80072964858520cdd49cae68decd969e654cbc124090afe7,Andrew Willis,23,Female,Davisshire,South Dakota,"Home & Kitchen, Toys, Health, Sports",2025-06-26,False,True
U00806,lauriepierce46,zmartin@example.net,pbkdf2:sha256:707cd74ade69d70ecb3b2e1b1eef977a40579faa3ebdf2bc6ac8f4cc0d6f956b,Logan Wong MD,36,Other,West Richard,Georgia,"Toys, Home & Kitchen, Fashion, Sports",2025-07-10,False,True
U00807,jeremy7976,fmeza@example.com,pbkdf2:sha256:b7a0bcb5c890018e18375cc70294177a1c381deee4e4a26783b110460a148b64,Charles Anderson,61,Male,Port Kimberly,Connecticut,Fashion,2024-01-31,False,True
U00808,jason1122,ystanley@example.org,pbkdf2:sha256:4b8db6444cc26b958367c7415dd463dd270a5b2c1cd24d01a788bbc199443062,Steven Norman,27,Female,Mejiaborough,Nevada,"Health, Electronics, Fashion",2023-05-09,False,True
U00809,matthew7294,gregoryivan@example.org,pbkdf2:sha256:b69ad1fb3431f04c919363075fdb76250d5f2f9924cc6a8a7c4226aa45398320,Alec Hill,43,Male,East Justin,Virginia,"Beauty, Books",2024-10-31,False,True
U00810,muellerdavid80,tiffanypham@example.org,pbkdf2:sha256:26103f5cfb4b5aaf8b5b8a8ccd3f984e57fc340b5005050f365597226ce36ba6,Randy Mason,35,Female,Port Donaldchester,Ohio,Beauty,2025-04-06,False,True
U00811,reynoldskatie25,michellegardner@example.org,pbkdf2:sha256:a178098aaab3972147fb80cf8155a46defc7dae2f124c711a1d74cfdb3d57ca1,Mrs. Kerry Wright,55,Female,Leebury,Tennessee,"Electronics, Home & Kitchen, Toys, Automotive",2024-01-26,False,True
U00812,katie1979,randallmichael@example.com,pbkdf2:sha256:3ab720d5f4b0bdcc7659c837fce7c566410042eef6d53e1ca49d2ce0b8adec70,David Roberts,35,Male,Hicksfurt,Ohio,"Grocery, Toys",2025-10-04,False,True
U00813,davisdennis38,jperez@example.com,pbkdf2:sha256:8a858cfa0a082cb1d6aad63cb301646a0ae7fea83fbcc2b6c113bf09f216caf7,Dr. Donald Yu,62,Female,Davismouth,Wyoming,"Automotive, Home & Kitchen, Toys, Beauty",2026-03-04,False,True
U00814,goodmanmark81,ewingjessica@example.net,pbkdf2:sha256:e5c3c48468f440e854bc095fc6217ed5b64d5d77e65d959ac95058f1506ab5be,Andrew Evans,62,Male,Moralesfort,Mississippi,"Health, Sports",2025-06-16,False,True
U00815,jgreene62,ewilson@example.com,pbkdf2:sha256:3dba5d7f630695c1996fb50515ab626712b5c3592022e2ea3c4672d5fafa5428,Terrance Mendez,23,Other,East Kimberly,Tennessee,"Toys, Automotive, Electronics, Sports",2023-06-11,False,True
U00816,rhondamarks54,zramirez@example.net,pbkdf2:sha256:a3bcd2c64382b398d2fc535156c6525bf568724f1cabe545d6689e92776a445a,Jennifer Levine,56,Other,Lake Cristianmouth,Georgia,Toys,2025-07-31,False,True
U00817,adrian4748,ashley80@example.org,pbkdf2:sha256:79e20dca9e6ad6b39effae77d9cd499e990fcd728686b400f9745bc9c62ce3b4,Brittany Allen,21,Male,Salazarborough,Colorado,"Electronics, Home & Kitchen, Automotive",2023-11-08,False,True
U00818,colemandonald31,matthewroman@example.org,pbkdf2:sha256:8804d5788dabfc76fa879997c9bcbe43c73c2dac8af05f27197318624e8532cb,Howard Flores,46,Other,Lake Pamelaside,North Dakota,"Toys, Books, Sports, Home & Kitchen",2025-11-23,False,True
U00819,james9314,alyssa12@example.net,pbkdf2:sha256:c20a14319bd402dd14561f5c1ed56ff6e4e327e9ff286bca1d9239898406128c,Donna Patel,32,Male,Stewartbury,Virginia,"Grocery, Electronics, Books",2023-10-28,False,True
U00820,jason0883,barry34@example.net,pbkdf2:sha256:6cefd186ae088c9896a8e1dabb5b975dafcdfd70d9a195b119de900673d1eb1b,Miranda Ramos,63,Female,Lake Nicole,North Dakota,Toys,2025-11-23,False,True
U00821,alvarezkaren44,bradleygallagher@example.net,pbkdf2:sha256:9e7a41dea486ccf58ab7e0bb133c5d5fe7857a225433cc34d08e45ce7406c108,Ana Roberson,64,Female,South Carlosstad,Iowa,"Books, Beauty",2024-11-04,False,True
U00822,laurenharris33,asmith@example.net,pbkdf2:sha256:54f6e4c79c586e0abe62481c1f827d9580eba7dd533c298939963f891b578de5,Cheryl Benitez,37,Female,Johnhaven,Texas,"Grocery, Electronics, Sports, Beauty",2024-11-08,False,True
U00823,bmaldonado40,kimberlythomas@example.org,pbkdf2:sha256:80e8944e5ef222b2e68fcdcf4f5220e14965e40647b966b708843a9b9e140fd3,Jeanette Atkins,35,Female,Michelleside,New Jersey,"Grocery, Fashion",2025-03-12,False,True
U00824,derrick1360,gmurphy@example.org,pbkdf2:sha256:2624ab3ba4cac4afca108f67eee86cdce4fb400d5e6aa9c432bf65c13fce210d,Tracy Mayo,38,Other,Port Francis,Georgia,Fashion,2025-09-26,False,False
U00825,nashadam70,jennifercombs@example.org,pbkdf2:sha256:f7c1a7e350bf9a30d43d50a1ddc35199f1be5607f36202f770e8324d2df59ab8,Kimberly Wilson,34,Other,North Zacharyview,Nevada,"Automotive, Beauty, Books",2023-07-19,False,True
U00826,smithpeter26,bobbygonzalez@example.org,pbkdf2:sha256:a65480c91d99213d298665c5a8df82370ddd0a1b9bf354253d8ed34628f770bb,Colin Barnett,50,Female,North Brian,Alabama,"Grocery, Electronics, Fashion, Books",2024-02-08,False,True
U00827,tinaturner39,robert48@example.net,pbkdf2:sha256:08039973d12a8973551c47c4d5b2e8a1c2aa1ecd3da0b0b8ced1cd492f210f06,Jesus Jacobson,24,Female,Port Ryan,Iowa,"Books, Home & Kitchen, Fashion",2023-06-02,False,True
U00828,rhonda8826,jramos@example.org,pbkdf2:sha256:a0b0366fb32b3f2cd29360b616d3126e34183383cc1f017f8c2b5169a55eb84c,Debra Gross,22,Female,New Susanland,North Dakota,"Fashion, Beauty, Electronics",2025-04-06,False,True
U00829,larsenjames52,carlyherrera@example.com,pbkdf2:sha256:693efde78c78862c35f1d17c5ee27779d84336f7b2efcd26571eddb65485563f,Jennifer White,57,Female,South Alexander,Georgia,"Beauty, Grocery, Toys, Sports",2023-10-19,False,True
U00830,lholt98,mike78@example.net,pbkdf2:sha256:f1cbd79c68414c465b3d11c1cffb82321b8eac4b287dca48a77cfe81ed1c60db,Jerry Anderson,22,Male,New Troymouth,Virginia,Fashion,2023-08-10,False,True
U00831,estradajay75,davidclark@example.net,pbkdf2:sha256:9fe1de2803da46d900d718c51b515be630dc0474ffc8059f33ccb18d8401f140,Troy Jones,39,Male,New Tammymouth,Mississippi,"Home & Kitchen, Health, Automotive",2024-03-21,False,True
U00832,schmidtjason86,rodriguezbrenda@example.net,pbkdf2:sha256:bc9d3bc20343fc281d3ce145d4799cf0b6625113115273397058b9e515839cdd,Kimberly Ingram,61,Female,Anthonyview,Maryland,Health,2024-06-07,False,True
U00833,mitchelldavid31,dayala@example.net,pbkdf2:sha256:dd04d6f04cb5d702fc65566aa42933ca3d64bdb3955dbe0958a2670dce0d9781,Jose Randolph,58,Female,North Dennis,Arizona,"Beauty, Automotive, Grocery",2024-09-07,False,True
U00834,ijohnston34,lorigonzales@example.net,pbkdf2:sha256:0a9ee6499f636da66f200c0e0f8a5f9f29550b31881c2a3d47d69c4706081c32,Michael White,24,Female,East Jack,Texas,"Home & Kitchen, Grocery",2024-08-05,False,True
U00835,ogomez83,miguel32@example.net,pbkdf2:sha256:ba8aaf5ca844a6df9ccdef72cdfbbb5b4292b819c01ed80e09e16e77a18f2eae,Michelle Gomez,47,Male,North Patrickton,Texas,"Health, Electronics, Beauty, Home & Kitchen",2025-09-20,False,True
U00836,hlyons34,jenniferjackson@example.org,pbkdf2:sha256:02c92d2e0362eed75e568801d1eaa610afc3e9cf17818b43fadf2b2508849010,Dominic Molina,31,Male,New Debrastad,New Jersey,"Health, Sports, Toys, Fashion",2025-09-29,False,True
U00837,staceywilson40,richardhernandez@example.net,pbkdf2:sha256:d21a4aa7d7eb68d8f42a8a6bfe59d4bb73e13c4b9b463ac990ed8f3f80a2736d,Veronica Andrews,51,Other,Kimmouth,Mississippi,"Books, Toys, Electronics, Home & Kitchen",2024-07-11,False,False
U00838,jennifermartinez18,xgiles@example.org,pbkdf2:sha256:0e269c3b15b3c0eb21cb7283a44f0018cd6c07e067a7edbfb98cc97bd16ea2d9,Jennifer Goodwin,32,Female,Port Michaelview,Tennessee,"Fashion, Home & Kitchen, Electronics",2024-10-21,False,True
U00839,erogers61,michaelandrews@example.com,pbkdf2:sha256:1f73ed73f2eac19d0b63a98cd6e74a8f3930dadaece4e06db19309af7c4c3746,Billy Stone,37,Male,Lake Brandon,Alabama,"Home & Kitchen, Sports, Toys",2023-07-30,False,True
U00840,donnagrant59,ppotter@example.org,pbkdf2:sha256:8d0990476c5f7620b27c47947702f706554bac044c4bd2283541f878487ce4df,Cody Oneill,59,Male,West Michaelside,North Carolina,"Fashion, Toys",2023-08-13,False,False
U00841,hartsteven10,spencerdickerson@example.org,pbkdf2:sha256:b2f01bb66cdb5f0ba6c11790e1ecdb7154bf9040907b1e9133401dbf3538ad9a,Herbert Long,50,Other,West Anthony,California,Grocery,2025-10-23,False,True
U00842,deanna8392,qwolf@example.net,pbkdf2:sha256:c38f3cf3aacc9fd61d1643cd27da6406f9504ab60a4505f64937e272a574510d,Ryan Goodman,43,Other,Lake Michaelhaven,Montana,"Fashion, Health, Books",2025-01-15,False,True
U00843,hatfieldbrandy44,adamhunter@example.net,pbkdf2:sha256:087699f1b4055b756868698b7d23896d36d37dd3ff989c3a454636a82f565e58,Latasha Moore,47,Female,Mcgeeborough,Maine,"Beauty, Electronics, Fashion, Home & Kitchen",2024-10-31,False,True
U00844,brad8621,bailey41@example.org,pbkdf2:sha256:f1b7f19622b277f5821c8c7cbf301ba309656c10c9c9f9cc6d8523b2f6afee7f,Caitlin Adams,29,Other,Ramirezstad,Oklahoma,Health,2025-08-05,False,True
U00845,erica5891,annaolsen@example.org,pbkdf2:sha256:bc261ba5263508f722187d3501ddd508fe64f4ce691a17c8d5178dd3cb13219a,Dr. Pamela Obrien,20,Male,Goodchester,Michigan,"Books, Grocery, Health",2025-06-08,False,True
U00846,charlescrystal67,stevensolivia@example.com,pbkdf2:sha256:31a114d559d4c5773a233617f686c352efd6e06b2115800fefc518a0ad80f3e3,Brittney Rubio,41,Female,Matthewchester,Hawaii,Electronics,2026-03-12,False,True
U00847,randall1027,yvonne89@example.com,pbkdf2:sha256:1bc613d214050dd1977f9fae0e02eeb36c8ecfdb2b0888fab2cbfd5474637709,Sherry Vargas,24,Male,Aprilfurt,Hawaii,"Books, Health, Electronics, Grocery",2024-12-27,False,True
U00848,mosborne31,scottalexander@example.com,pbkdf2:sha256:dd9221c985db6ccff49e420765b8f6a659bfb0eb1800f61fc10716e7eda2b3c0,Emily Hart,56,Other,Adamstown,Illinois,Health,2024-03-12,False,True
U00849,rebecca8275,ryan60@example.org,pbkdf2:sha256:8431fb52b3a2e66d5cfadedd80a1022c4bf35defe9f24a82a63d1291d2cf02ff,Larry Todd,53,Other,Parrishmouth,New York,"Electronics, Health",2024-12-12,False,True
U00850,woodsmary13,juanhuff@example.net,pbkdf2:sha256:6b89f26fc0630aa7d15bd1d7f40dc2f40327f93ecd658462a5e919cfd852e6eb,Faith Macdonald,39,Other,West Kevin,Arkansas,"Toys, Fashion, Grocery",2025-06-22,False,True
U00851,tracy4257,hernandezsamuel@example.org,pbkdf2:sha256:107ea0bf48e20b97330e564b00cbcbe4edf9d8c4e96f85745bf574add7f6f016,Christopher Jackson,61,Other,Claudiashire,Kansas,"Toys, Home & Kitchen, Health",2025-12-17,False,True
U00852,valerie4229,barbara94@example.org,pbkdf2:sha256:bb41a2409c9cd4705e58e8020d8ecb6c67baa0f2f11007fe380e507f032f22aa,Lisa Rangel,28,Male,Johnmouth,Missouri,"Automotive, Home & Kitchen, Electronics, Beauty",2024-11-08,False,True
U00853,kaylawatson32,garciaemily@example.net,pbkdf2:sha256:60d33d0bb0a84dd5c15e0d9c5f195d3373dad52316183a8cc0cb89ce4d2c7357,Jacqueline Hernandez,42,Male,Alejandroshire,Kentucky,"Books, Electronics, Automotive, Fashion",2025-08-04,False,True
U00854,lgross46,stevenpotts@example.net,pbkdf2:sha256:4f62830c073d13e6b24024bd86e009abffbb84b7c364663321bca695baf1c668,Sean Lynch,33,Female,Bradleyshire,Washington,"Beauty, Books",2025-12-02,False,True
U00855,josephgross38,amy51@example.com,pbkdf2:sha256:8eafc6da9a41042d0def7d8073eaa642c4508ab1e0fdc00ceb6fca9487e5c3f2,Karen Maldonado,36,Female,North Heathermouth,Delaware,"Beauty, Home & Kitchen, Electronics, Automotive",2024-01-24,False,True
U00856,andrewmann61,brandymiranda@example.net,pbkdf2:sha256:8598069cff8144ba658028255456d86af006f7633af2a7179f53c386c200f69b,Tammy Williams,29,Other,Hudsonmouth,Louisiana,Books,2024-12-12,False,True
U00857,tsmith91,hernandezpatty@example.net,pbkdf2:sha256:e2218cdf9c0ac9b922d7698990fe7c0f9bf7cf0c47bf04fb10a2c16d2cb80dff,Robert Pena,20,Female,New Julieborough,Montana,"Health, Beauty, Electronics, Grocery",2025-09-16,False,True
U00858,robinsonricky31,sarah27@example.com,pbkdf2:sha256:86198d82df06b76242478421a2174a7bf66a14ded6a12799c88da3d223b5a3c2,Aaron Garcia,47,Other,Pattonfort,Virginia,"Books, Beauty",2023-12-05,False,True
U00859,yfowler92,xcoleman@example.org,pbkdf2:sha256:2d52f872df4affbd3f089592e57053d71ca7a5345fbcb8efd5a9c464b0242fdc,Amanda Jennings,52,Other,South Dwayne,Alabama,Fashion,2024-03-15,False,True
U00860,vschmidt19,sheppardsteven@example.net,pbkdf2:sha256:46fa938ffdc967eb7efa488e0cca221812f5bcaca1887965f8f7549902ffd017,Jermaine Gallegos,31,Male,Ballport,Texas,"Home & Kitchen, Automotive",2025-05-06,False,True
U00861,cheryl1887,rreed@example.net,pbkdf2:sha256:2e2956996d3fd6a6d1713610d8cd3a96469ad65a3f7405cbf3d71d8e13cad1d8,David White,25,Other,Anthonyfort,Connecticut,"Toys, Sports",2025-02-25,False,True
U00862,jamesweeks77,justin12@example.net,pbkdf2:sha256:37b1fa66b264ec4ee21adf0871ba1a19255cc3920b100451e418cfc6fe0714a1,Nathan Drake,40,Male,New Allisonhaven,Connecticut,"Home & Kitchen, Sports, Automotive, Beauty",2025-06-02,False,True
U00863,imiller34,greenkristen@example.org,pbkdf2:sha256:e09d2afce7df500225c0db76e59e8467b0492f5ed477a70abf9af8e17f88964d,Darlene Smith,43,Other,East Heidishire,Minnesota,"Grocery, Fashion, Beauty, Books",2024-03-29,False,True
U00864,ortizzachary15,stephanie16@example.net,pbkdf2:sha256:fed4777f5a4fb34b961bf4f689b55f8f7aba5235af75790dd40a13d92e0d2ec8,Dana Ray,21,Male,Port Lauren,Arizona,Books,2024-11-23,False,True
U00865,davisbarry98,ymills@example.org,pbkdf2:sha256:04d386c4a3cf16c78032f356b83710a6d02c527fb92e70ea410c45c1ff479fb7,Cynthia Jones,48,Other,North Jameschester,Oregon,"Fashion, Beauty",2026-04-27,False,True
U00866,mariasoto83,laurawilson@example.net,pbkdf2:sha256:baffe652260f050fcc4940f6bf443baa985d4bd2432befd8cff5392ff2d51e2c,James Petersen,19,Male,Matthewstown,Maryland,"Beauty, Home & Kitchen",2024-10-12,False,True
U00867,pbird61,ywhite@example.net,pbkdf2:sha256:c94314d279c38edcdf69b7885afedc3a69307adeba804e1c010b57f9d6916c77,Angela Davis,38,Male,New Justin,Connecticut,"Fashion, Books, Grocery, Beauty",2025-11-06,False,True
U00868,patricia3972,richardsbrandon@example.com,pbkdf2:sha256:c04535e71b29b6e27c8909cb339ce8fbe083c7fff5ab46cc239a492e17499bc0,Alex Haynes,42,Male,East Jeffreychester,North Carolina,"Grocery, Electronics, Sports, Automotive",2026-04-12,False,True
U00869,seanpowers61,morrisonalexandra@example.com,pbkdf2:sha256:4140e20f08e7a8c3dc8e6776650f97fb3cf5bf5aa8dadf47d6df2bc256c3e660,Leonard Young,38,Male,Jacksonfurt,Illinois,"Automotive, Grocery, Fashion",2026-04-25,False,True
U00870,raymonddelgado35,davispatricia@example.net,pbkdf2:sha256:052858d7f6e6c70d52c57f1462524b7171ef5b6ec0c27bdff469cf3878a4e2d4,Annette Howard,56,Female,Perezview,Massachusetts,"Home & Kitchen, Beauty, Toys, Automotive",2023-11-06,False,True
U00871,reginacarr15,scollins@example.com,pbkdf2:sha256:412f0e39031fce961a3435fe5a7cdab01d7592e8646e6dc05c03e27099a9c10c,Brandon Nguyen,18,Other,Wendymouth,Ohio,"Beauty, Fashion",2025-09-04,False,True
U00872,russellboyd78,victorwillis@example.org,pbkdf2:sha256:7a110b565c79a82d79ddb588cb47f5f17ce37ad0eb827ba224ac2bde9624357d,Sarah Warren,30,Male,Austinside,Massachusetts,"Home & Kitchen, Toys, Books, Beauty",2026-04-05,False,True
U00873,wrightisaac37,webstermonique@example.net,pbkdf2:sha256:cd70030a2d7d678cf15e6f471e033cb12fadfba01130a912125dbfa9860009d5,Melvin Harvey,40,Other,Port Matthew,North Dakota,"Grocery, Health, Automotive",2026-01-27,False,True
U00874,april3959,karlwong@example.net,pbkdf2:sha256:2fe83350d695baa4335905497a09b6868eecb55f9182b6df95e333e167009e75,Mike Burnett,59,Male,South Tony,Connecticut,"Sports, Home & Kitchen",2024-04-20,False,True
U00875,twilliams29,kathleenjoseph@example.org,pbkdf2:sha256:e4b462724c47b94bba57cca61af21f24a94830c8d3abd29a1548441ab954af0a,Catherine Villarreal,60,Other,South Jasmineland,Mississippi,"Toys, Electronics, Health, Home & Kitchen",2025-10-18,False,True
U00876,dustin9937,williamsjennifer@example.net,pbkdf2:sha256:310ec56c8eadd414fc0c3317b69fa04cb8cc842d209d9acdba0c2e55e524a66c,Janet Simmons,39,Male,South Jennifer,Wisconsin,"Beauty, Grocery, Books",2025-11-24,False,True
U00877,jerry5212,qwilson@example.com,pbkdf2:sha256:61e53e26d35de8f423cff1c5f15ffd04e0c6b8e4ae2311a570de9533a9f03396,Wendy Alvarez,36,Female,South Michaelberg,Kansas,"Toys, Beauty",2025-07-20,False,True
U00878,zjohnson86,justinperez@example.com,pbkdf2:sha256:8fb70693b093002f20d24dd7e030236cb8971e7e84482e01c704cd675555d047,Stephen Martin,50,Other,Padillaville,Massachusetts,"Beauty, Electronics, Health",2025-06-05,False,True
U00879,uriley97,gary47@example.com,pbkdf2:sha256:ba7d96b7ebf088ce97ac88f9e219cd41ed377f56020357d26112573229a5a57d,Amanda Weber,28,Male,Davisville,Nevada,"Books, Health, Grocery, Electronics",2024-10-28,False,True
U00880,ecosta89,haleyjones@example.com,pbkdf2:sha256:67f4e995430b7bf31dd114f86c5ad991ec4a046f96fdab2006c2fe48780d5296,Brandon Ochoa,47,Male,Barkershire,Texas,Sports,2024-04-20,False,True
U00881,patrick0550,mark76@example.com,pbkdf2:sha256:0f9d7e8aee164df518be81642ab5c328bb446baa1b3be0b29ee8e9ad33976e9c,Rebecca Carpenter,38,Female,Cranechester,Oregon,"Books, Home & Kitchen, Fashion, Beauty",2025-11-25,False,True
U00882,amy3881,christine96@example.net,pbkdf2:sha256:e52a3e43d2f3f4623c55dafea1ce43c224f4bf502db6299fd20e327fe5f9de15,Dr. Brandon Peterson,27,Male,Port Billymouth,Iowa,"Electronics, Automotive",2024-08-30,False,True
U00883,hornemegan39,williamsmaria@example.org,pbkdf2:sha256:fc71e9f72e3d85db067e4f968d96c19df7835e7fba8550eab83cdc0c68cb1757,Nancy Reid,20,Female,Brittanymouth,Arizona,"Health, Automotive, Grocery",2025-01-22,False,True
U00884,martinyoder25,jasonlozano@example.net,pbkdf2:sha256:fe762d583cd77165627fa931d4e62df8feb4af72a985c381e31b9d3f756ebfb4,Mark Bowman,28,Other,North Kathleenville,North Carolina,"Books, Toys",2025-05-20,False,True
U00885,ldunn61,robert62@example.com,pbkdf2:sha256:755a24dab95a5a0bf7df0a40491977606d868d400ab7417194f69f82dc99a2ea,Kevin Sanchez,43,Male,Lake Alexandrafort,Wyoming,"Beauty, Automotive, Sports",2026-05-06,False,True
U00886,zrivera79,james27@example.com,pbkdf2:sha256:5c8853938de7bc19081fd4642e0112e7e97f55aad2cf734ed3cacc9a43df75d6,Rachel Garcia,27,Female,West Jerryberg,New Mexico,"Beauty, Grocery",2024-02-12,False,True
U00887,michael1899,sawyercourtney@example.com,pbkdf2:sha256:363381734e77f336d7bbe9bb1c5b7b5b2235146d2cb04a5f74568e7cc0712b81,Abigail Hansen,50,Other,Longmouth,Hawaii,"Grocery, Fashion, Beauty",2025-02-09,False,True
U00888,chris2624,raymond02@example.net,pbkdf2:sha256:69675e2f1229218cea771accc83e1d46644b02582e21f467b0cfeaaf966880bf,Abigail Alexander,35,Female,East Charleshaven,South Carolina,"Electronics, Beauty, Sports, Toys",2023-06-10,False,True
U00889,lpalmer49,patrick31@example.org,pbkdf2:sha256:ff392b2bf104d3263a2cfd63bbd49c94caea95d19a7daca881d96d6c8a4cf16c,Dr. Robert Hayes,32,Female,Port Scott,Louisiana,"Electronics, Sports",2024-08-10,False,True
U00890,schaeferjudy39,wilkinschristopher@example.net,pbkdf2:sha256:3151e8d4c1912d68178cb6eba5a0341668c9854a73ac7aa4e48ee458c8c12762,Nicholas Yu,59,Male,Port Patricia,Indiana,"Toys, Health, Beauty",2023-05-10,False,True
U00891,claysamantha64,kevin55@example.net,pbkdf2:sha256:ef3bcdbe87ff3d43de5c4373c8d7714991c6faf04bf24a7335b66c1cc7fbb88a,Hunter Mora,27,Other,New Thomasland,Iowa,"Beauty, Toys",2025-09-15,False,True
U00892,alexandriahanson78,carolynbrown@example.org,pbkdf2:sha256:ac772aada386843e65eb55996be9b962626adb2a135e0b5eb0dea97f6a703728,Lynn Hernandez,40,Female,Draketown,Missouri,"Home & Kitchen, Beauty, Toys, Automotive",2024-03-08,False,False
U00893,cameron5710,berickson@example.net,pbkdf2:sha256:3ff5464b2be3192e5c0da9c8a21966e18ff305e14aee4f12204cc5be031df456,Louis Gray,23,Other,Thomasside,Oregon,"Grocery, Automotive, Electronics",2024-07-27,False,False
U00894,karimitchell85,joshua33@example.net,pbkdf2:sha256:a30e5ef5c66894482da32031205a8f2bf288e548af183a833cd5a396fadabb33,Karen Bradley DVM,40,Other,Aaronville,Arizona,"Sports, Fashion",2025-08-12,False,True
U00895,rmcpherson18,hamiltonmelinda@example.org,pbkdf2:sha256:2b8207ab5ba765a53a6510e5d653b0ec13ec3215acbc3a28e0e36511b10a4487,Mike Gallegos,43,Female,Port Kristie,Rhode Island,"Sports, Health, Books, Fashion",2025-04-16,False,True
U00896,palmerbrandi62,janicelawrence@example.com,pbkdf2:sha256:d5dc6e1f5ab8ce222449c5afe740e0409b1400f5ab5a2d282cca52f2add269b8,Brian Meyer,48,Female,West Kenneth,Illinois,"Sports, Health",2023-06-22,False,True
U00897,kingpaul75,lynnanthony@example.net,pbkdf2:sha256:54559207e3eeda48a3e4a0905e7984a16e967eb8d81d18b6c8ff2b1f38e5d3dc,James Mathews,55,Female,Linville,California,"Sports, Automotive, Beauty, Home & Kitchen",2023-09-24,False,True
U00898,zduke17,alicia76@example.net,pbkdf2:sha256:50a9c1fbfcad25caa66fed974847b14771e3b777c9d74c816e3678b21d2c8fbf,Heather Olson,40,Female,New Cynthiaton,Vermont,"Automotive, Fashion, Sports, Home & Kitchen",2024-10-13,False,True
U00899,johnsonjerry96,jerrysullivan@example.com,pbkdf2:sha256:49a33d95a53a198cd150cae12ad1840ad8ffb037e90bc5e1b06e9be765a24c79,Sarah Smith,35,Other,Bishopshire,Arizona,"Beauty, Home & Kitchen, Sports",2024-05-14,False,True
U00900,serickson86,castrokevin@example.net,pbkdf2:sha256:c7f01ce934d3a216b1f6c120b873abbdcdf7951566640e86c9bbfd0212d73b0e,Amanda Hansen,40,Other,Lopezland,California,Electronics,2024-02-03,False,True
U00901,robinsonrachel94,stephensdawn@example.com,pbkdf2:sha256:255418ea1b58cce48d4a2446d1508928324fd7069635683a60f3edbaea8afc36,Gina Marshall,40,Male,West Mallory,Texas,"Books, Health, Toys",2025-03-17,False,True
U00902,johnhansen95,brandon27@example.org,pbkdf2:sha256:06a20f406ecb8478959be61864e7f8e93aa64f07474673f1403fce1783ed02cc,Isaac Sherman,24,Male,South Tinatown,Arkansas,Electronics,2024-03-26,False,True
U00903,zdavis83,kking@example.com,pbkdf2:sha256:d69b434037d90083353c40229efce3181ae30b04668feae66d737bb39e9a3d72,Mark Ward,46,Male,Heathstad,Arizona,Automotive,2024-09-23,False,True
U00904,melanie2527,carpenterdaniel@example.net,pbkdf2:sha256:977f87891a90d787ef39cb58fa33ffd7b4b1d92124cbbd2824cadb19c43a1359,Heather Torres,50,Female,Angelfort,Pennsylvania,Grocery,2024-04-07,False,True
U00905,lori9697,jacqueline86@example.net,pbkdf2:sha256:beb90b33a590d63f1dc078bfaef962c7f044e766856d7b1430da06482fa4a9e5,Lorraine Rivers,42,Female,Matthewville,Nebraska,"Home & Kitchen, Beauty",2026-04-10,False,True
U00906,julia8888,daniel33@example.com,pbkdf2:sha256:904f7a5fa102e1e34c4ff91a64c5b5bb220110387b806dcdf076cd96614dfa56,Thomas Cummings,28,Female,South Kristopherborough,Louisiana,"Books, Electronics",2023-10-24,False,True
U00907,robert6110,donnajames@example.com,pbkdf2:sha256:ff199fdc4ee5992f0ef76874e1cb93e5803e20c328b68c2eb6676de66e4a72ac,Jeffrey Hawkins,32,Female,Parksstad,Arizona,Books,2026-03-16,False,True
U00908,justinwhite74,smiththeresa@example.com,pbkdf2:sha256:dd21d1b0ee8224794a9d1a862d6a4ff23ced3015a9e6965352d30c9f17598ffb,Haley Black,18,Female,Keithmouth,Wyoming,"Beauty, Sports",2023-08-02,False,True
U00909,mwilson29,stacy90@example.org,pbkdf2:sha256:fe28841ee0dee47234b5475a94061abc0be8d0febdb37b66aca117d1fe05a70e,Travis Russell,43,Male,Lake Evelyn,Utah,"Electronics, Automotive",2024-06-15,False,True
U00910,avilajulie52,cassandraclay@example.org,pbkdf2:sha256:54aefb641a0abad8e3325f92409de76f4f629c1af9856ef4de968e64ee7fc3bf,Zachary Brown,25,Other,New Mark,Iowa,"Beauty, Electronics",2024-08-10,False,True
U00911,istewart34,erobinson@example.com,pbkdf2:sha256:05428226fdb2fdb686611a7af93a6ddb17840c5064891cb7d21d8ed0bb4f36be,Steven Garcia,30,Male,East Cassandra,Alaska,"Health, Grocery, Beauty",2026-02-16,False,True
U00912,james9956,jason88@example.com,pbkdf2:sha256:341f518d974855b4ec30de1a293c1615d582f65edd98ba7e17885d8a5778bae8,Howard Anderson,31,Female,Adamstown,Montana,"Beauty, Books, Fashion, Home & Kitchen",2025-11-05,False,True
U00913,ortizjonathon68,peggy07@example.com,pbkdf2:sha256:6e6c9ec693e78fb084376b2b8fa48d3908f8730e51b2b4c78f8ad53ec9dc0444,Ashley Rocha,65,Male,Lucerochester,Virginia,"Grocery, Beauty, Health, Automotive",2024-12-26,False,True
U00914,elizabethmarshall38,banksstephanie@example.org,pbkdf2:sha256:c94ff5168c5715910554a093033aa15ed85df57e69eef66050c3512990350fb1,Tyrone Kelly,57,Female,Mitchellburgh,Alaska,Home & Kitchen,2023-09-06,False,True
U00915,joseross19,rbaldwin@example.org,pbkdf2:sha256:fbc327a61f83f89ce977f458ccabb37be50c569091347bb4a07f7482767442c6,Kimberly Young,20,Male,Deborahmouth,Virginia,"Electronics, Home & Kitchen, Beauty, Toys",2024-05-13,False,True
