user_id,username,email,password_hash,full_name,age,gender,city,state,preferred_categories,signup_date,is_admin,is_active
U01078,user01078,user1078@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1078,57,Other,Kolkata,Telangana,"Home & Kitchen,Health",2024-08-21,False,True
U01079,user01079,user1079@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1079,22,Female,Surat,Tamil Nadu,"Books,Beauty,Sports,Health",2026-01-26,False,True
U01080,user01080,user1080@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1080,21,Female,Chennai,Punjab,"Automotive,Home & Kitchen",2024-12-15,False,True
U01081,user01081,user1081@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 1081,45,Female,Kolkata,Karnataka,Home & Kitchen,2024-08-02,False,True
U01082,user01082,user1082@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 1082,21,Female,Chandigarh,West Bengal,"Health,Electronics,Home & Kitchen",2024-01-15,False,True
U01083,user01083,user1083@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1083,48,Female,Delhi,Karnataka,Sports,2025-02-13,False,True
U01084,user01084,user1084@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1084,50,Other,Chennai,Maharashtra,"Toys,Automotive,Health,Beauty",2025-05-19,False,True
U01085,user01085,user1085@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 1085,50,Male,Bangalore,Gujarat,"Beauty,Automotive,Sports,Fashion",2026-03-02,False,True
U01086,user01086,user1086@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1086,51,Male,Hyderabad,Delhi,"Fashion,Books,Toys",2023-06-21,False,True
U01087,user01087,user1087@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 1087,19,Other,Hyderabad,Rajasthan,"Toys,Sports,Books",2023-07-15,False,True
U01088,user01088,user1088@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1088,62,Other,Chandigarh,Delhi,"Grocery,Sports,Health,Beauty",2024-08-04,False,True
U01089,user01089,user1089@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 1089,52,Female,Chandigarh,Rajasthan,Sports,2024-03-05,False,True
U01090,user01090,user1090@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1090,60,Other,Hyderabad,Telangana,"Beauty,Automotive,Electronics,Sports",2023-11-23,False,True
U01091,user01091,user1091@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1091,43,Other,Chandigarh,Delhi,"Beauty,Home & Kitchen",2024-02-25,False,True
U01092,user01092,user1092@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1092,40,Other,Delhi,Rajasthan,"Books,Health,Grocery",2024-11-07,False,True
U01093,user01093,user1093@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1093,52,Other,Chandigarh,Gujarat,"Electronics,Health,Toys,Sports",2025-11-25,False,True
U01094,user01094,user1094@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1094,32,Female,Pune,Delhi,"Health,Home & Kitchen,Toys,Sports",2023-08-04,False,True
U01095,user01095,user1095@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1095,54,Male,Jaipur,West Bengal,"Sports,Books,Grocery",2024-02-26,False,True
U01096,user01096,user1096@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1096,47,Female,Bangalore,West Bengal,"Sports,Electronics,Books,Toys",2025-06-27,False,True
U01097,user01097,user1097@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1097,57,Male,Kolkata,West Bengal,Books,2025-07-02,False,True
U01098,user01098,user1098@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1098,24,Other,Lucknow,West Bengal,"Home & Kitchen,Sports",2024-05-27,False,True
U01099,user01099,user1099@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 1099,39,Female,Bangalore,West Bengal,"Electronics,Automotive,Grocery",2023-11-28,False,True
U01100,user01100,user1100@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 1100,37,Other,Hyderabad,UP,"Health,Beauty,Books",2025-12-19,False,True
U01101,user01101,user1101@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 1101,51,Other,Pune,West Bengal,"Fashion,Books,Health,Electronics",2025-10-01,False,True
U01102,user01102,user1102@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1102,56,Other,Lucknow,Karnataka,"Books,Toys",2024-06-25,False,True
U01103,user01103,user1103@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1103,50,Male,Pune,Tamil Nadu,"Fashion,Books,Electronics",2025-09-22,False,True
U01104,user01104,user1104@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1104,39,Male,Ahmedabad,Tamil Nadu,"Fashion,Automotive",2025-04-03,False,True
U01105,user01105,user1105@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1105,65,Female,Chandigarh,UP,"Books,Automotive",2023-07-06,False,True
U01106,user01106,user1106@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 1106,60,Male,Chennai,Tamil Nadu,"Health,Home & Kitchen,Automotive,Beauty",2024-10-26,False,True
U01107,user01107,user1107@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 1107,65,Female,Ahmedabad,Karnataka,"Beauty,Electronics,Fashion,Health",2023-05-29,False,True
U01108,user01108,user1108@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1108,41,Male,Pune,Telangana,"Home & Kitchen,Beauty,Automotive",2025-03-02,False,True
U01109,user01109,user1109@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1109,53,Male,Surat,Tamil Nadu,"Beauty,Fashion,Sports,Electronics",2026-04-03,False,True
U01110,user01110,user1110@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1110,58,Other,Lucknow,Gujarat,"Beauty,Sports",2025-05-04,False,True
U01111,user01111,user1111@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 1111,35,Male,Chennai,West Bengal,"Toys,Beauty",2024-03-01,False,True
U01112,user01112,user1112@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 1112,25,Other,Chennai,Punjab,"Electronics,Fashion",2024-06-15,False,True
U01113,user01113,user1113@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1113,58,Other,Hyderabad,Delhi,"Fashion,Beauty",2026-03-09,False,True
U01114,user01114,user1114@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1114,36,Other,Surat,West Bengal,"Fashion,Sports",2024-03-22,False,True
U01115,user01115,user1115@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1115,55,Female,Chandigarh,Karnataka,"Toys,Health",2025-09-08,False,True
U01116,user01116,user1116@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1116,43,Male,Kolkata,Telangana,Beauty,2025-07-18,False,True
U01117,user01117,user1117@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 1117,39,Female,Chandigarh,Maharashtra,"Sports,Automotive",2023-05-15,False,True
U01118,user01118,user1118@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1118,50,Female,Kolkata,Gujarat,Grocery,2025-07-01,False,True
U01119,user01119,user1119@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 1119,64,Female,Hyderabad,Telangana,Fashion,2025-04-29,False,True
U01120,user01120,user1120@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1120,45,Male,Mumbai,UP,Toys,2024-05-22,False,True
U01121,user01121,user1121@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 1121,61,Other,Jaipur,Telangana,Toys,2024-10-10,False,True
U01122,user01122,user1122@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1122,22,Other,Delhi,Tamil Nadu,"Fashion,Electronics,Beauty",2023-07-25,False,False
U01123,user01123,user1123@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1123,22,Male,Chennai,UP,"Sports,Beauty",2025-08-01,False,True
U01124,user01124,user1124@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 1124,22,Male,Kolkata,Rajasthan,Automotive,2023-07-19,False,True
U01125,user01125,user1125@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1125,18,Other,Jaipur,Tamil Nadu,"Sports,Health",2023-08-19,False,True
U01126,user01126,user1126@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1126,56,Other,Surat,Punjab,"Books,Health",2024-06-13,False,True
U01127,user01127,user1127@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1127,33,Other,Kolkata,Delhi,Books,2025-05-25,False,True
U01128,user01128,user1128@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1128,38,Female,Hyderabad,West Bengal,"Toys,Automotive",2024-10-03,False,True
U01129,user01129,user1129@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1129,62,Female,Hyderabad,Maharashtra,"Fashion,Home & Kitchen,Sports,Toys",2024-05-08,False,True
U01130,user01130,user1130@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 1130,39,Male,Ahmedabad,Gujarat,"Grocery,Beauty,Home & Kitchen",2024-05-03,False,True
U01131,user01131,user1131@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 1131,41,Other,Kolkata,Delhi,"Home & Kitchen,Health",2025-09-28,False,False
U01132,user01132,user1132@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 1132,30,Female,Ahmedabad,Tamil Nadu,"Books,Fashion",2025-07-18,False,True
U01133,user01133,user1133@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1133,37,Female,Bangalore,Gujarat,Automotive,2025-08-25,False,True
U01134,user01134,user1134@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1134,21,Other,Ahmedabad,Delhi,"Health,Fashion,Grocery,Electronics",2023-08-10,False,True
U01135,user01135,user1135@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 1135,63,Female,Jaipur,Gujarat,Home & Kitchen,2023-05-13,False,True
U01136,user01136,user1136@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 1136,49,Female,Ahmedabad,Punjab,"Toys,Grocery,Beauty,Health",2026-01-12,False,True
U01137,user01137,user1137@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 1137,49,Female,Chandigarh,Tamil Nadu,"Home & Kitchen,Grocery,Sports",2024-05-29,False,False
U01138,user01138,user1138@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 1138,31,Other,Pune,Tamil Nadu,"Sports,Books",2024-11-04,False,True
U01139,user01139,user1139@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1139,24,Female,Chennai,Gujarat,Books,2024-05-11,False,True
U01140,user01140,user1140@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1140,30,Male,Lucknow,Telangana,"Books,Toys",2023-10-21,False,True
U01141,user01141,user1141@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1141,52,Male,Delhi,Delhi,"Grocery,Home & Kitchen",2025-03-01,False,True
U01142,user01142,user1142@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1142,37,Female,Bangalore,Gujarat,"Electronics,Home & Kitchen,Health,Beauty",2024-08-09,False,True
U01143,user01143,user1143@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1143,43,Other,Kolkata,Tamil Nadu,Grocery,2023-10-03,False,True
U01144,user01144,user1144@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 1144,19,Male,Lucknow,Delhi,"Beauty,Fashion,Automotive",2023-12-03,False,True
U01145,user01145,user1145@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 1145,61,Other,Kolkata,Gujarat,Books,2025-08-10,False,True
U01146,user01146,user1146@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 1146,43,Male,Surat,Karnataka,"Books,Grocery",2025-12-13,False,True
U01147,user01147,user1147@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1147,43,Male,Chennai,Punjab,"Health,Home & Kitchen,Beauty",2025-02-05,False,True
U01148,user01148,user1148@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 1148,25,Other,Mumbai,Gujarat,"Home & Kitchen,Electronics",2026-02-22,False,True
U01149,user01149,user1149@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 1149,23,Female,Jaipur,West Bengal,"Toys,Health,Electronics",2023-12-02,False,True
U01150,user01150,user1150@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1150,35,Other,Mumbai,Rajasthan,"Automotive,Grocery,Toys,Electronics",2024-11-18,False,True
U01151,user01151,user1151@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1151,31,Other,Mumbai,UP,"Sports,Toys,Books",2024-03-15,False,False
U01152,user01152,user1152@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 1152,48,Other,Pune,Karnataka,"Beauty,Home & Kitchen,Fashion",2024-07-24,False,True
U01153,user01153,user1153@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 1153,50,Female,Delhi,Karnataka,"Health,Electronics,Automotive",2023-08-16,False,True
U01154,user01154,user1154@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1154,56,Other,Ahmedabad,Karnataka,"Fashion,Grocery,Books",2024-02-28,False,True
U01155,user01155,user1155@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1155,21,Female,Chennai,Karnataka,"Books,Automotive,Electronics",2026-01-08,False,True
U01156,user01156,user1156@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1156,48,Female,Lucknow,Gujarat,Health,2024-02-10,False,True
U01157,user01157,user1157@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 1157,25,Female,Kolkata,Gujarat,Sports,2025-01-02,False,True
U01158,user01158,user1158@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1158,31,Male,Hyderabad,UP,"Toys,Beauty,Fashion,Health",2023-09-13,False,True
U01159,user01159,user1159@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1159,50,Other,Surat,Rajasthan,"Beauty,Sports,Grocery",2025-06-17,False,True
U01160,user01160,user1160@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 1160,23,Female,Delhi,Delhi,"Sports,Grocery",2023-10-17,False,True
U01161,user01161,user1161@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 1161,41,Other,Kolkata,Gujarat,"Books,Grocery",2023-05-09,False,True
U01162,user01162,user1162@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1162,22,Other,Delhi,Delhi,"Fashion,Automotive,Sports",2026-01-05,False,True
U01163,user01163,user1163@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 1163,38,Other,Mumbai,West Bengal,"Automotive,Toys,Grocery,Sports",2023-11-16,False,True
U01164,user01164,user1164@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 1164,40,Male,Lucknow,Rajasthan,"Beauty,Grocery,Electronics",2024-07-19,False,True
U01165,user01165,user1165@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 1165,30,Other,Chennai,Maharashtra,"Toys,Grocery",2023-12-20,False,False
U01166,user01166,user1166@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1166,33,Female,Jaipur,Karnataka,"Electronics,Books,Toys",2025-02-01,False,True
U01167,user01167,user1167@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 1167,24,Female,Bangalore,Gujarat,"Electronics,Automotive",2025-03-06,False,True
U01168,user01168,user1168@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1168,59,Male,Surat,UP,"Fashion,Sports,Beauty,Health",2023-10-28,False,True
U01169,user01169,user1169@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1169,60,Female,Delhi,Punjab,"Fashion,Health,Home & Kitchen",2024-12-07,False,True
U01170,user01170,user1170@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1170,50,Other,Chennai,Telangana,"Home & Kitchen,Grocery,Electronics",2023-12-13,False,True
U01171,user01171,user1171@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1171,61,Other,Chennai,Tamil Nadu,"Beauty,Books,Automotive,Fashion",2026-03-24,False,True
U01172,user01172,user1172@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1172,56,Female,Pune,Delhi,"Toys,Home & Kitchen,Fashion",2025-01-16,False,True
U01173,user01173,user1173@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 1173,28,Male,Kolkata,Punjab,"Automotive,Beauty,Health",2024-02-05,False,True
U01174,user01174,user1174@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1174,65,Male,Lucknow,Tamil Nadu,"Automotive,Home & Kitchen,Toys",2024-11-12,False,True
U01175,user01175,user1175@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1175,35,Male,Mumbai,Rajasthan,"Books,Beauty,Grocery,Fashion",2023-08-14,False,True
U01176,user01176,user1176@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1176,47,Male,Ahmedabad,Punjab,"Fashion,Beauty,Home & Kitchen",2023-09-14,False,True
U01177,user01177,user1177@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 1177,50,Male,Lucknow,Tamil Nadu,Grocery,2023-08-07,False,True
U01178,user01178,user1178@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1178,35,Other,Kolkata,Gujarat,"Beauty,Grocery,Toys,Automotive",2026-02-10,False,True
U01179,user01179,user1179@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1179,51,Other,Kolkata,Gujarat,"Toys,Beauty",2025-11-26,False,True
U01180,user01180,user1180@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 1180,50,Other,Chennai,Rajasthan,Health,2025-01-29,False,True
U01181,user01181,user1181@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1181,24,Female,Ahmedabad,Gujarat,"Toys,Automotive,Sports,Home & Kitchen",2024-11-09,False,True
U01182,user01182,user1182@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1182,49,Female,Bangalore,Karnataka,Sports,2024-10-18,False,True
U01183,user01183,user1183@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 1183,52,Female,Hyderabad,Gujarat,"Fashion,Toys,Home & Kitchen",2024-04-26,False,True
U01184,user01184,user1184@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1184,27,Other,Surat,Tamil Nadu,"Automotive,Health",2025-10-02,False,True
U01185,user01185,user1185@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 1185,62,Male,Surat,Karnataka,"Grocery,Fashion,Toys",2026-04-14,False,True
U01186,user01186,user1186@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1186,46,Female,Jaipur,Telangana,Beauty,2025-12-10,False,True
U01187,user01187,user1187@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1187,19,Female,Surat,UP,"Toys,Automotive",2024-05-22,False,True
U01188,user01188,user1188@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1188,37,Female,Delhi,Maharashtra,Toys,2023-07-15,False,True
U01189,user01189,user1189@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1189,26,Male,Kolkata,UP,"Sports,Automotive,Grocery",2023-06-07,False,True
U01190,user01190,user1190@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1190,58,Female,Pune,West Bengal,Beauty,2024-02-22,False,True
U01191,user01191,user1191@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1191,36,Other,Bangalore,Gujarat,Beauty,2024-02-26,False,True
U01192,user01192,user1192@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 1192,37,Female,Mumbai,Gujarat,"Health,Automotive,Books",2024-07-02,False,True
U01193,user01193,user1193@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Ananya Joshi 1193,47,Other,Surat,Maharashtra,"Toys,Home & Kitchen,Beauty,Health",2024-06-16,False,True
U01194,user01194,user1194@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1194,34,Male,Mumbai,West Bengal,"Toys,Books,Sports,Electronics",2023-08-01,False,True
U01195,user01195,user1195@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1195,47,Other,Ahmedabad,Punjab,"Beauty,Fashion",2023-12-30,False,True
U01196,user01196,user1196@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 1196,53,Female,Bangalore,Punjab,Beauty,2025-12-04,False,True
U01197,user01197,user1197@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1197,38,Female,Chennai,Gujarat,"Sports,Home & Kitchen,Grocery",2024-05-02,False,True
U01198,user01198,user1198@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1198,20,Male,Mumbai,Delhi,Electronics,2023-08-29,False,True
U01199,user01199,user1199@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 1199,32,Male,Chennai,Delhi,Books,2024-05-10,False,True
U01200,user01200,user1200@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 1200,47,Female,Ahmedabad,Delhi,Books,2025-01-18,False,True
U01201,user01201,user1201@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1201,21,Female,Bangalore,West Bengal,"Electronics,Books,Toys,Beauty",2024-03-15,False,True
U01202,user01202,user1202@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 1202,27,Female,Kolkata,Karnataka,Beauty,2025-07-01,False,True
U01203,user01203,user1203@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1203,26,Other,Surat,UP,"Fashion,Beauty,Books",2023-08-02,False,True
U01204,user01204,user1204@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rahul Sharma 1204,44,Other,Delhi,Rajasthan,Toys,2023-12-10,False,True
U01205,user01205,user1205@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1205,52,Female,Lucknow,Rajasthan,Home & Kitchen,2024-09-06,False,False
U01206,user01206,user1206@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Amit Patel 1206,58,Other,Surat,West Bengal,"Sports,Electronics",2024-10-22,False,True
U01207,user01207,user1207@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1207,37,Other,Ahmedabad,Telangana,"Books,Sports,Grocery,Home & Kitchen",2025-01-07,False,True
U01208,user01208,user1208@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Deepika Nair 1208,36,Other,Pune,Karnataka,"Home & Kitchen,Beauty,Toys",2026-03-28,False,True
U01209,user01209,user1209@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1209,49,Other,Lucknow,Maharashtra,"Fashion,Health,Grocery,Books",2025-02-21,False,True
U01210,user01210,user1210@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Karan Mehta 1210,65,Female,Delhi,West Bengal,Beauty,2025-12-09,False,True
U01211,user01211,user1211@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1211,48,Male,Jaipur,Telangana,Home & Kitchen,2024-07-07,False,True
U01212,user01212,user1212@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Rohit Verma 1212,41,Female,Lucknow,Tamil Nadu,Electronics,2025-11-27,False,True
U01213,user01213,user1213@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Sneha Gupta 1213,43,Male,Ahmedabad,UP,Electronics,2024-05-31,False,True
U01214,user01214,user1214@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1214,41,Female,Delhi,UP,Health,2025-12-04,False,True
U01215,user01215,user1215@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Pooja Pillai 1215,35,Other,Chandigarh,Tamil Nadu,"Books,Home & Kitchen",2023-10-09,False,True
U01216,user01216,user1216@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Priya Singh 1216,40,Other,Chandigarh,Rajasthan,"Sports,Grocery,Fashion",2023-08-05,False,True
U01217,user01217,user1217@smartcart.ai,pbkdf2:sha256:600000$saltXYZ$hashedvalue,Vijay Kumar 1217,60,Female,Mumbai,Delhi,"Automotive,Health,Fashion,Electronics",2026-02-17,False,True
